ts,open,high,low,close,volume
2024-12-31T16:00:00+00:00,3413.63,3416.67,3402.0,3413.19,25488.11
2024-12-31T16:15:00+00:00,3413.19,3417.0,3406.4,3408.59,14954.28
2024-12-31T16:30:00+00:00,3408.6,3410.89,3390.57,3409.92,31110.83
2024-12-31T16:45:00+00:00,3409.92,3413.0,3406.46,3409.14,7713.95
2024-12-31T17:00:00+00:00,3409.15,3411.57,3402.01,3405.4,6954.93
2024-12-31T17:15:00+00:00,3405.39,3406.68,3388.38,3389.29,20073.6
2024-12-31T17:30:00+00:00,3389.29,3392.33,3330.24,3348.0,120165.62
2024-12-31T17:45:00+00:00,3348.01,3367.38,3341.33,3363.46,27776.63
2024-12-31T18:00:00+00:00,3363.45,3373.5,3358.5,3366.45,17963.96
2024-12-31T18:15:00+00:00,3366.44,3368.96,3350.11,3355.69,15575.69
2024-12-31T18:30:00+00:00,3355.72,3365.52,3353.75,3363.9,9425.89
2024-12-31T18:45:00+00:00,3363.91,3371.19,3358.86,3360.87,9944.86
2024-12-31T19:00:00+00:00,3360.88,3369.2,3355.89,3365.85,10732.95
2024-12-31T19:15:00+00:00,3365.85,3366.14,3356.8,3358.33,5332.94
2024-12-31T19:30:00+00:00,3358.34,3361.47,3343.75,3347.21,10666.16
2024-12-31T19:45:00+00:00,3347.3,3359.53,3346.52,3355.87,6596.66
2024-12-31T20:00:00+00:00,3355.86,3365.3,3348.28,3351.23,6879.59
2024-12-31T20:15:00+00:00,3351.22,3358.71,3347.66,3355.77,5125.38
2024-12-31T20:30:00+00:00,3355.8,3356.59,3344.04,3347.29,7386.71
2024-12-31T20:45:00+00:00,3347.29,3354.31,3337.5,3347.32,15971.31
2024-12-31T21:00:00+00:00,3347.32,3355.44,3338.01,3342.23,10327.73
2024-12-31T21:15:00+00:00,3342.24,3345.65,3331.05,3337.65,10661.05
2024-12-31T21:30:00+00:00,3337.65,3351.69,3336.61,3348.8,5892.86
2024-12-31T21:45:00+00:00,3348.8,3354.36,3345.75,3352.79,4365.77
2024-12-31T22:00:00+00:00,3352.78,3352.78,3341.5,3344.01,4643.28
2024-12-31T22:15:00+00:00,3344.01,3345.9,3334.24,3339.17,7119.28
2024-12-31T22:30:00+00:00,3339.17,3347.0,3333.3,3344.59,8240.31
2024-12-31T22:45:00+00:00,3344.59,3347.38,3328.01,3340.12,14516.03
2024-12-31T23:00:00+00:00,3340.11,3343.99,3328.43,3342.21,6854.5
2024-12-31T23:15:00+00:00,3342.21,3346.37,3336.0,3343.79,4550.91
2024-12-31T23:30:00+00:00,3343.8,3345.0,3332.35,3339.1,5175.85
2024-12-31T23:45:00+00:00,3339.1,3343.3,3337.52,3337.53,3854.16
2025-01-01T00:00:00+00:00,3337.52,3349.87,3336.16,3348.63,6379.38
2025-01-01T00:15:00+00:00,3348.62,3353.75,3347.42,3349.63,7369.81
2025-01-01T00:30:00+00:00,3349.63,3361.67,3349.23,3356.3,13640.15
2025-01-01T00:45:00+00:00,3356.3,3366.42,3354.04,3364.3,9200.41
2025-01-01T01:00:00+00:00,3364.29,3366.26,3355.0,3360.85,8891.86
2025-01-01T01:15:00+00:00,3360.84,3360.84,3350.99,3352.91,6025.24
2025-01-01T01:30:00+00:00,3352.92,3358.32,3352.49,3352.63,6021.53
2025-01-01T01:45:00+00:00,3352.63,3354.31,3342.33,3346.45,9759.25
2025-01-01T02:00:00+00:00,3346.45,3354.86,3346.0,3354.6,5096.06
2025-01-01T02:15:00+00:00,3354.59,3354.6,3349.07,3350.5,3463.15
2025-01-01T02:30:00+00:00,3350.5,3360.0,3350.01,3357.61,5626.57
2025-01-01T02:45:00+00:00,3357.61,3368.68,3355.5,3362.63,10057.42
2025-01-01T03:00:00+00:00,3362.64,3363.71,3358.41,3359.56,4376.33
2025-01-01T03:15:00+00:00,3359.56,3359.58,3351.21,3354.39,7326.13
2025-01-01T03:30:00+00:00,3354.4,3357.29,3352.0,3356.06,2433.46
2025-01-01T03:45:00+00:00,3356.05,3356.81,3350.42,3355.23,4012.43
2025-01-01T04:00:00+00:00,3355.23,3356.8,3348.0,3349.0,7365.93
2025-01-01T04:15:00+00:00,3349.01,3351.82,3345.26,3348.49,8701.26
2025-01-01T04:30:00+00:00,3348.49,3350.51,3344.08,3345.44,7385.77
2025-01-01T04:45:00+00:00,3345.44,3347.44,3338.91,3341.01,10012.62
2025-01-01T05:00:00+00:00,3341.01,3348.5,3339.45,3347.26,5241.68
2025-01-01T05:15:00+00:00,3347.27,3351.62,3345.49,3350.38,6309.7
2025-01-01T05:30:00+00:00,3350.38,3351.89,3344.8,3348.48,3810.79
2025-01-01T05:45:00+00:00,3348.49,3350.13,3345.0,3345.61,3054.63
2025-01-01T06:00:00+00:00,3345.61,3348.73,3339.09,3341.79,8634.83
2025-01-01T06:15:00+00:00,3341.78,3345.64,3340.72,3344.23,3990.73
2025-01-01T06:30:00+00:00,3344.24,3344.94,3336.39,3344.94,6598.77
2025-01-01T06:45:00+00:00,3344.95,3346.9,3342.75,3346.87,2618.44
2025-01-01T07:00:00+00:00,3346.86,3346.87,3340.52,3341.74,4636.06
2025-01-01T07:15:00+00:00,3341.73,3345.33,3339.65,3341.91,2703.56
2025-01-01T07:30:00+00:00,3341.91,3346.0,3341.34,3344.51,2309.52
2025-01-01T07:45:00+00:00,3344.52,3349.66,3343.2,3347.38,4451.32
2025-01-01T08:00:00+00:00,3347.38,3349.59,3345.0,3347.76,3771.72
2025-01-01T08:15:00+00:00,3347.81,3349.16,3331.06,3337.8,14477.08
2025-01-01T08:30:00+00:00,3337.8,3342.9,3337.0,3340.01,7006.63
2025-01-01T08:45:00+00:00,3340.01,3340.4,3333.64,3336.52,7388.66
2025-01-01T09:00:00+00:00,3336.52,3340.91,3330.56,3334.41,12245.29
2025-01-01T09:15:00+00:00,3334.41,3334.62,3314.22,3323.42,47315.73
2025-01-01T09:30:00+00:00,3323.42,3329.98,3319.75,3327.77,16956.97
2025-01-01T09:45:00+00:00,3327.76,3336.39,3324.6,3335.19,11275.15
2025-01-01T10:00:00+00:00,3335.19,3340.0,3329.44,3330.58,14872.38
2025-01-01T10:15:00+00:00,3330.59,3336.8,3329.99,3333.4,5864.35
2025-01-01T10:30:00+00:00,3333.4,3338.0,3329.01,3330.97,6324.28
2025-01-01T10:45:00+00:00,3330.97,3332.55,3325.35,3327.35,8022.19
2025-01-01T11:00:00+00:00,3327.34,3331.5,3323.49,3330.04,7387.59
2025-01-01T11:15:00+00:00,3330.03,3336.5,3330.03,3336.32,7581.07
2025-01-01T11:30:00+00:00,3336.32,3344.47,3334.38,3343.45,14740.24
2025-01-01T11:45:00+00:00,3343.46,3349.94,3340.42,3341.71,15824.37
2025-01-01T12:00:00+00:00,3341.71,3344.85,3339.05,3342.38,5739.64
2025-01-01T12:15:00+00:00,3342.36,3352.32,3342.21,3350.93,10024.31
2025-01-01T12:30:00+00:00,3350.93,3352.82,3345.03,3348.17,7120.73
2025-01-01T12:45:00+00:00,3348.17,3348.98,3344.6,3347.71,4197.7
2025-01-01T13:00:00+00:00,3347.71,3354.31,3338.01,3339.49,16465.67
2025-01-01T13:15:00+00:00,3339.49,3343.23,3332.96,3336.54,10380.35
2025-01-01T13:30:00+00:00,3336.54,3344.44,3335.12,3337.95,7117.42
2025-01-01T13:45:00+00:00,3337.95,3344.95,3337.32,3344.21,6676.23
2025-01-01T14:00:00+00:00,3344.21,3360.6,3344.07,3348.62,20109.84
2025-01-01T14:15:00+00:00,3348.61,3349.54,3337.5,3337.91,10475.03
2025-01-01T14:30:00+00:00,3337.78,3342.94,3328.08,3339.7,17747.44
2025-01-01T14:45:00+00:00,3339.7,3351.4,3336.09,3346.53,11638.55
2025-01-01T15:00:00+00:00,3346.53,3351.38,3333.01,3337.78,10743.79
2025-01-01T15:15:00+00:00,3337.78,3344.93,3334.0,3339.59,6594.94
2025-01-01T15:30:00+00:00,3339.59,3348.47,3337.89,3348.17,6700.79
2025-01-01T15:45:00+00:00,3348.17,3355.8,3348.02,3353.6,16701.48
2025-01-01T16:00:00+00:00,3353.61,3357.97,3346.14,3348.08,14843.54
2025-01-01T16:15:00+00:00,3348.08,3350.54,3343.55,3345.85,9629.27
2025-01-01T16:30:00+00:00,3345.84,3347.3,3336.93,3337.17,9228.46
2025-01-01T16:45:00+00:00,3337.18,3340.0,3332.54,3339.28,7932.67
2025-01-01T17:00:00+00:00,3339.28,3341.0,3329.68,3331.75,10963.96
2025-01-01T17:15:00+00:00,3331.75,3335.82,3323.08,3334.63,17490.06
2025-01-01T17:30:00+00:00,3334.63,3339.76,3333.0,3338.5,4065.06
2025-01-01T17:45:00+00:00,3338.5,3346.01,3334.26,3344.24,9303.24
2025-01-01T18:00:00+00:00,3344.24,3346.01,3333.54,3335.01,4733.32
